scenario_id,v2b_base_vm_min,v2r_base_vm_min,base_vm_min_diff,v2b_base_uv,v2r_base_uv,base_uv_diff,v2b_final_vm_min,v2r_final_vm_min,delta_final_vm_min,v2b_final_uv,v2r_final_uv,delta_final_uv,v2b_final_deficit,v2r_final_deficit,delta_final_deficit,v2b_termination,v2r_termination,v2b_final_vm_max_pu,v2r_final_vm_max_pu,delta_final_vm_max_pu,v2b_final_n_overvoltage,v2r_final_n_overvoltage,delta_final_n_overvoltage,v2b_final_line_loading_max_pct,v2r_final_line_loading_max_pct,delta_final_line_loading_max_pct,v2b_final_trafo_loading_max_pct,v2r_final_trafo_loading_max_pct,delta_final_trafo_loading_max_pct,v2b_final_n_overloaded_lines,v2r_final_n_overloaded_lines,delta_final_n_overloaded_lines,v2b_final_n_overloaded_trafos,v2r_final_n_overloaded_trafos,delta_final_n_overloaded_trafos
fed_combined_load_1p25_line_101_MG1,0.9272108217802724,0.9272108217802724,0.0,8.0,8.0,0.0,0.9442259207398096,0.950593466205468,0.006367545465658431,1.0,0.0,-1.0,0.0057740792601904,0.0,-0.0057740792601904,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056155,4.475087324056158,3.552713678800501e-15,6.853608059902603,6.8952846050575385,0.04167654515493524,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_127_MG3,0.9266204258906112,0.9266204258906112,0.0,9.0,9.0,0.0,0.9473125678296028,0.9501203904669266,0.00280782263732382,1.0,0.0,-1.0,0.0026874321703971,0.0,-0.0026874321703971,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056159,4.475087324056156,-2.6645352591003757e-15,6.72682355714906,6.7482014820478495,0.021377924898789757,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_128_MG3,0.9259926081157956,0.9259926081157956,0.0,9.0,9.0,0.0,0.9430000000000002,0.950147822479902,0.007147822479901866,4.0,0.0,-4.0,0.0134827079490439,0.0,-0.0134827079490439,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.0499999999999998,1.05,2.220446049250313e-16,0.0,0.0,0.0,4.475087324056161,4.475087324056155,-6.217248937900877e-15,6.813833152535185,6.827190831387954,0.013357678852768728,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_129_MG3,0.9265939824758096,0.9265939824758096,0.0,9.0,9.0,0.0,0.9463866087231048,0.9501239506833764,0.003737341960271645,2.0,0.0,-2.0,0.0044419864749246,0.0,-0.0044419864749246,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.475087324056156,0.0,6.733165697756811,6.756319775638888,0.023154077882076685,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_135_MG3,0.9251901911597568,0.9251901911597568,0.0,9.0,9.0,0.0,0.9464797983818616,0.950100159657272,0.003620361275410433,2.0,0.0,-2.0,0.0042865543227299,0.0,-0.0042865543227299,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056162,4.475087324056159,-2.6645352591003757e-15,6.712664079065761,6.734609097776373,0.021945018710611386,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_136_MG3,0.9258262808606194,0.9258262808606194,0.0,9.0,9.0,0.0,0.9463313207741092,0.9501282262169076,0.003796905442798426,2.0,0.0,-2.0,0.0045341942224021,0.0,-0.0045341942224021,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056151,4.475087324056153,1.7763568394002505e-15,6.743069709354431,6.758716910790715,0.015647201436283176,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_138_MG3,0.924861812228544,0.924861812228544,0.0,9.0,9.0,0.0,0.946328373259442,0.950097100815114,0.0037687275556720357,3.0,0.0,-3.0,0.0049434654925305,0.0,-0.0049434654925305,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056157,4.47508732405616,2.6645352591003757e-15,6.695245913019532,6.734546343733001,0.039300430713469225,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_139_MG3,0.9259199112197484,0.9259199112197484,0.0,9.0,9.0,0.0,0.9465787382463586,0.950106152359652,0.003527414113293381,3.0,0.0,-3.0,0.0068839617329874,0.0,-0.0068839617329874,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056161,4.475087324056157,-3.552713678800501e-15,6.768926717976327,6.753190421879738,-0.015736296096588553,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_140_MG3,0.9261126941974912,0.9261126941974912,0.0,9.0,9.0,0.0,0.9485339114276984,0.9501075635933393,0.0015736521656408708,1.0,0.0,-1.0,0.0014660885723014,0.0,-0.0014660885723014,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.475087324056164,7.993605777301127e-15,6.750778788196336,6.748804886854335,-0.001973901342001483,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_165_MG1,0.9266686870390416,0.9266686870390416,0.0,9.0,9.0,0.0,0.9507944489391228,0.9508062096019264,1.1760662803617095e-05,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.47508732405616,4.47508732405616,0.0,6.723217788598405,6.742938885634511,0.019721097036105917,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_166_MG2,0.9270057723547986,0.9270057723547986,0.0,9.0,9.0,0.0,0.946189511226711,0.9507274192843383,0.004537908057627327,2.0,0.0,-2.0,0.0047770627537178,0.0,-0.0047770627537178,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056159,4.475087324056156,-2.6645352591003757e-15,6.747787837991839,6.768694377074977,0.020906539083137332,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_167_MG2,0.9269204556785804,0.9269204556785804,0.0,9.0,9.0,0.0,0.9516742900864128,0.9500611919951026,-0.0016130980913101611,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056159,4.47508732405616,8.881784197001252e-16,6.752333762337198,6.767494432279064,0.015160669941866267,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_168_MG1,0.926659116067112,0.926659116067112,0.0,11.0,11.0,0.0,0.9497786876639164,0.9508052475378472,0.0010265598739308546,1.0,0.0,-1.0,0.0002213123360834,0.0,-0.0002213123360834,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.475087324056156,0.0,6.725793825369146,6.743639814819921,0.01784598945077498,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_170_MG1,0.9275773724577888,0.9275773724577888,0.0,9.0,9.0,0.0,0.9477807739795242,0.9508780130975032,0.0030972391179789893,1.0,0.0,-1.0,,0.0,,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056158,4.475087324056156,-1.7763568394002505e-15,6.559557880434539,6.582416795659437,0.022858915224897913,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_171_MG3,0.8068130959715369,0.8068130959715369,0.0,7.0,7.0,0.0,0.9484525979771758,0.9505446262509244,0.0020920282737485474,1.0,0.0,-1.0,0.0015474020228241,0.0,-0.0015474020228241,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056159,4.475087324056151,-7.993605777301127e-15,6.957285842000167,6.972855043703419,0.0155692017032516,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_172_MG3,0.9167433849964332,0.9167433849964332,0.0,9.0,9.0,0.0,0.9430626642645896,0.9463571929793408,0.0032945287147512214,5.0,2.0,-3.0,0.0184448275674785,0.0068277918720431,-0.011617035695435398,stopped_no_deficit_reducing_safe_action_found,stopped_max_iterations_reached,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.47508732405616,3.552713678800501e-15,6.832929239329884,6.8394778152736935,0.0065485759438095315,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_35_MG1,0.9264457956952802,0.9264457956952802,0.0,9.0,9.0,0.0,0.94831654250976,0.9508142379294028,0.0024976954196427315,2.0,0.0,-2.0,0.0025164490346886,0.0,-0.0025164490346886,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.0499999999999998,1.0500000000000005,6.661338147750939e-16,0.0,0.0,0.0,4.475087324056153,4.475087324056158,5.329070518200751e-15,6.75291384060843,6.736826856694893,-0.0160869839135378,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_36_MG1,0.9266266207473556,0.9266266207473556,0.0,11.0,11.0,0.0,0.9381631796788024,0.9508074364927896,0.012644256813987287,5.0,0.0,-5.0,0.0239039316389637,0.0,-0.0239039316389637,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.47508732405616,4.475087324056155,-5.329070518200751e-15,6.715753558553674,6.741872979154145,0.026119420600471344,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_37_MG1,0.9284053937475478,0.9284053937475478,0.0,9.0,9.0,0.0,0.9407076104145576,0.9501427079158054,0.009435097501247713,2.0,0.0,-2.0,0.0144997327675359,0.0,-0.0144997327675359,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.47508732405616,4.475087324056155,-5.329070518200751e-15,6.898528231848886,6.914544498800121,0.016016266951234925,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_39_MG1,0.926672501701286,0.926672501701286,0.0,9.0,9.0,0.0,0.9497687414941524,0.9508060073681408,0.0010372658739884466,1.0,0.0,-1.0,0.0002312585058474,0.0,-0.0002312585058474,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056157,4.475087324056156,-8.881784197001252e-16,6.745214001369266,6.742769252278652,-0.0024447490906140956,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_40_MG1,0.9265486923686987,0.9265486923686987,0.0,9.0,9.0,0.0,0.9500002489665632,0.9508189848267778,0.0008187358602146366,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.0500000000000005,1.0500000000000005,0.0,1.0,0.0,-1.0,4.475087324056157,4.475087324056157,0.0,6.715726086412223,6.7377898639358405,0.022063777523617212,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_41_MG1,0.9263893491450728,0.9263893491450728,0.0,9.0,9.0,0.0,0.950269656132078,0.9508342776783976,0.0005646215463195325,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056162,4.475087324056155,-7.105427357601002e-15,6.708937886710513,6.732469600368134,0.02353171365762119,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_49_MG1,0.9041094536198716,0.9041094536198716,0.0,10.0,10.0,0.0,0.9460575093171256,0.950436155209552,0.004378645892426425,2.0,0.0,-2.0,0.0049767849533461,0.0,-0.0049767849533461,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056157,-5.329070518200751e-15,6.658086297014755,6.66828073364578,0.010194436631024928,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_84_MG2,0.9269180003694104,0.9269180003694104,0.0,9.0,9.0,0.0,0.9460714561279876,0.9503933915187504,0.0043219353907627545,3.0,0.0,-3.0,0.0087697404769069,0.0,-0.0087697404769069,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.47508732405616,4.475087324056162,1.7763568394002505e-15,6.721576834816516,6.754449960633847,0.03287312581733115,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_85_MG2,0.9268911072204882,0.9268911072204882,0.0,9.0,9.0,0.0,0.9519999999999998,0.950611144770645,-0.001388855229354835,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.475087324056159,2.6645352591003757e-15,6.744636108424172,6.768664552128143,0.024028443703971725,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_86_MG2,0.926923126267576,0.926923126267576,0.0,9.0,9.0,0.0,0.9501338876262312,0.9500580547448008,-7.583288143042655e-05,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056159,4.475087324056164,5.329070518200751e-15,6.743310213192688,6.766503728062584,0.02319351486989607,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_89_MG2,0.8284672890622602,0.8284672890622602,0.0,21.0,21.0,0.0,0.9399286895203656,0.950227691325557,0.010299001805191388,5.0,0.0,-5.0,0.0232289424104454,0.0,-0.0232289424104454,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056166,4.475087324056167,8.881784197001252e-16,6.219000273004828,6.20192643883666,-0.01707383416816821,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_91_MG2,0.9268872488290876,0.9268872488290876,0.0,9.0,9.0,0.0,0.9481854665532256,0.950949156835248,0.0027636902820225018,2.0,0.0,-2.0,0.0033183978229878,0.0,-0.0033183978229878,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056156,-6.217248937900877e-15,6.600079165047871,6.5781493431443465,-0.021929821903524882,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_92_MG2,0.9268872488290876,0.9268872488290876,0.0,9.0,9.0,0.0,0.9481854665532256,0.950949156835248,0.0027636902820225018,2.0,0.0,-2.0,0.0033183978229878,0.0,-0.0033183978229878,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056156,-6.217248937900877e-15,6.600079165047871,6.5781493431443465,-0.021929821903524882,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_96_MG2,0.9246674596253028,0.9246674596253028,0.0,9.0,9.0,0.0,0.945346283662212,0.950156479806726,0.004810196144514056,2.0,0.0,-2.0,0.0061753666856038,0.0,-0.0061753666856038,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.0499999999999998,1.05,2.220446049250313e-16,0.0,0.0,0.0,4.475087324056155,4.475087324056149,-5.329070518200751e-15,7.675806059114038,7.695825256057947,0.020019196943909634,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_97_MG2,0.9249321967790266,0.9249321967790266,0.0,9.0,9.0,0.0,0.9508851197003592,0.9504169134260586,-0.0004682062743005533,0.0,0.0,0.0,0.0,0.0,0.0,success_all_voltages_above_vmin,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056155,4.475087324056158,3.552713678800501e-15,7.5993189092403854,7.61783621141693,0.018517302176544348,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p25_line_99_MG1,0.9291715450659814,0.9291715450659814,0.0,8.0,8.0,0.0,0.9483434051580812,0.95056425386424,0.0022208487061587956,1.0,0.0,-1.0,0.0016565948419188,0.0,-0.0016565948419188,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056161,4.475087324056156,-4.440892098500626e-15,6.94763558722056,6.967066997223675,0.01943141000311499,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_101_MG1,0.89851564104583,0.89851564104583,0.0,16.0,16.0,0.0,0.949659965459968,0.9511159771848172,0.0014560117248492155,1.0,0.0,-1.0,0.000340034540032,0.0,-0.000340034540032,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.78774710056884,4.796334597511409,0.008587496942569217,9.485600715630294,9.514508633353218,0.02890791772292367,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_127_MG3,0.8971507448855306,0.8971507448855306,0.0,15.0,15.0,0.0,0.9407323550124176,0.9500059627860816,0.009273607773664039,3.0,0.0,-3.0,0.0154722750691165,0.0,-0.0154722750691165,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056158,4.475087324056156,-1.7763568394002505e-15,9.239094004100656,9.281787324222288,0.04269332012163218,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_128_MG3,0.8940973193215679,0.8940973193215679,0.0,17.0,17.0,0.0,0.9409356620134764,0.9500060479576972,0.009070385944220716,4.0,0.0,-4.0,0.0227332360100127,0.0,-0.0227332360100127,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056163,4.475087324056166,3.552713678800501e-15,9.358109471063894,9.365452195579522,0.007342724515627452,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_129_MG3,0.8968652407164702,0.8968652407164702,0.0,15.0,15.0,0.0,0.9365083333148664,0.9500059750924345,0.01349764177756807,5.0,0.0,-5.0,0.0315660644013287,0.0,-0.0315660644013287,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.47508732405615,-6.217248937900877e-15,9.287481987748777,9.29037758772671,0.0028955999779327612,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_135_MG3,0.8958112279271675,0.8958112279271675,0.0,16.0,16.0,0.0,0.9386968894094244,0.9500058920928798,0.01130900268345536,4.0,0.0,-4.0,0.0249458627680683,0.0,-0.0249458627680683,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.47508732405615,4.475087324056162,1.1546319456101628e-14,9.216712824097687,9.273933726592883,0.05722090249519596,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_136_MG3,0.8958742286875465,0.8958742286875465,0.0,15.0,15.0,0.0,0.9412121802222908,0.9500059930579716,0.008793812835680814,4.0,0.0,-4.0,0.0201408196104282,0.0,-0.0201408196104282,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056157,4.47508732405616,2.6645352591003757e-15,9.306872885567993,9.29905891541692,-0.00781397015107288,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_138_MG3,0.895693360959099,0.895693360959099,0.0,20.0,20.0,0.0,0.9382482141089232,0.9500058842477777,0.011757670138854426,9.0,0.0,-9.0,0.0437006225293972,0.0,-0.0437006225293972,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.475087324056157,8.881784197001252e-16,9.261581533179262,9.27310587793678,0.011524344757518179,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_139_MG3,0.8953127947133023,0.8953127947133023,0.0,17.0,17.0,0.0,0.9396875578318684,0.950005928909052,0.010318371077183586,6.0,0.0,-6.0,0.0339077748009766,0.0,-0.0339077748009766,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056157,4.475087324056163,5.329070518200751e-15,9.287169923514988,9.310140613217314,0.022970689702326297,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_140_MG3,0.8944331004611432,0.8944331004611432,0.0,16.0,16.0,0.0,0.939861553627648,0.9500059157411036,0.010144362113455596,4.0,0.0,-4.0,0.0238447691575025,0.0,-0.0238447691575025,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056155,-1.7763568394002505e-15,9.282432376969997,9.299665551245225,0.01723317427522808,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_165_MG1,0.8975750783002086,0.8975750783002086,0.0,16.0,16.0,0.0,0.9404859931948496,0.9500135476617332,0.009527554466883581,4.0,0.0,-4.0,0.0283180781412706,0.0,-0.0283180781412706,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.526699275522582,4.506806416215068,-0.0198928593075145,9.290188594992792,9.275491031588302,-0.014697563404489244,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_166_MG2,0.8982373967514735,0.8982373967514735,0.0,15.0,15.0,0.0,0.9396171759585092,0.9500065767845504,0.010389400826041117,3.0,0.0,-3.0,0.0249559524334177,0.0,-0.0249559524334177,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056158,4.475087324056156,-1.7763568394002505e-15,9.283989670781336,9.29940170617957,0.015412035398233215,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_167_MG2,0.8980536141796666,0.8980536141796666,0.0,15.0,15.0,0.0,0.9346602372015628,0.9500041949342344,0.01534395773267161,8.0,0.0,-8.0,0.0750119176808501,0.0,-0.0750119176808501,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056149,4.47508732405616,1.0658141036401503e-14,9.312781899410655,9.299647994902504,-0.013133904508151772,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_168_MG1,0.8975545030054425,0.8975545030054425,0.0,17.0,17.0,0.0,0.9402920214859224,0.9500808403845225,0.00978881889860006,6.0,0.0,-6.0,0.0294051936328437,0.0,-0.0294051936328437,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.496964433892038,4.510326214449299,0.013361780557261227,9.237991901469284,9.279277031462852,0.04128512999356815,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_170_MG1,0.8997228882748837,0.8997228882748837,0.0,14.0,14.0,0.0,0.9365678477294488,0.950194633316213,0.013626785586764223,3.0,0.0,-3.0,,0.0,,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.475087324056156,4.475087324056163,6.217248937900877e-15,9.076394939079409,9.089026596247852,0.012631657168443056,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_171_MG3,0.7273865304447327,0.7273865304447327,0.0,17.0,17.0,0.0,0.9386109488410036,0.950007143963047,0.011396195122043373,5.0,0.0,-5.0,0.0306213251378296,0.0,-0.0306213251378296,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056159,4.475087324056156,-2.6645352591003757e-15,9.550259237029865,9.57970555996152,0.029446322931654834,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_172_MG3,0.884434237471361,0.884434237471361,0.0,15.0,15.0,0.0,0.9373867011946276,0.9500066940156792,0.012619992821051529,7.0,0.0,-7.0,0.0456073464467569,0.0,-0.0456073464467569,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.475087324056156,4.47508732405615,-6.217248937900877e-15,9.377214714131368,9.39598375871176,0.018769044580391636,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_35_MG1,0.8971887175389125,0.8971887175389125,0.0,15.0,15.0,0.0,0.934664618026342,0.9500745240860532,0.015409906059711154,4.0,0.0,-4.0,0.0293645677184065,0.0,-0.0293645677184065,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.500619996520505,4.496992712866136,-0.003627283654368263,9.210836393195438,9.269145582830282,0.058309189634844216,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_36_MG1,0.897492755711725,0.897492755711725,0.0,17.0,17.0,0.0,0.9394435628847536,0.9511100911641556,0.011666528279401955,5.0,0.0,-5.0,0.0347401725258736,0.0,-0.0347401725258736,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.528200078324217,4.507955162886898,-0.020244915437319655,9.268574233622852,9.27629607809001,0.007721844467157624,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_37_MG1,0.9002571281697948,0.9002571281697948,0.0,18.0,18.0,0.0,0.9380226952385003,0.9514001581739449,0.013377462935444506,3.0,0.0,-3.0,0.016728897370864,0.0,-0.016728897370864,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.732452945161633,4.741205387148844,0.00875244198721159,9.489316312775902,9.480801644363265,-0.00851466841263715,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_39_MG1,0.8975828805429477,0.8975828805429477,0.0,15.0,15.0,0.0,0.940487507978652,0.9501107437579684,0.009623235779316452,5.0,0.0,-5.0,0.0238134779456605,0.0,-0.0238134779456605,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.0500000000000005,4.440892098500626e-16,0.0,0.0,0.0,4.511261210602802,4.509661012293989,-0.0016001983088127503,9.26148734326389,9.278330199986366,0.01684285672247654,0.0,0.0,0.0,0.0,0.0,0.0
fed_combined_load_1p35_line_40_MG1,0.8972289788680738,0.8972289788680738,0.0,16.0,16.0,0.0,0.9409470817827742,0.9513188908805325,0.010371809097758256,4.0,0.0,-4.0,0.0198977479649423,0.0,-0.0198977479649423,stopped_no_deficit_reducing_safe_action_found,success_all_voltages_above_vmin,1.05,1.05,0.0,0.0,0.0,0.0,4.502730902241623,4.509247376659398,0.006516474417774809,9.2694124989268,9.268403217665544,-0.0010092812612558788,0.0,0.0,0.0,0.0,0.0,0.0
